,Customer_ID,Purchase_Date,Product,Category,Sales_Amount,Region
878,CUST0088,2026-05-28,Phone,Electronics,1533.68,South
879,CUST0004,2026-05-29,Tablet,Electronics,989.36,North
880,CUST0108,2026-05-30,Smartwatch,Electronics,1531.87,East
881,CUST0126,2026-05-31,Headphones,Accessories,194.32,South
882,CUST0028,2026-06-01,Headphones,Electronics,1236.67,West
883,CUST0111,2026-06-02,Tablet,Electronics,1274.31,West
884,CUST0093,2026-06-03,Headphones,Accessories,818.72,West
885,CUST0163,2026-06-04,Smartwatch,Accessories,1931.35,South
886,CUST0118,2026-06-05,Smartwatch,Accessories,778.97,South
887,CUST0182,2026-06-06,Headphones,Accessories,94.7,West
888,CUST0040,2026-06-07,Phone,Electronics,414.84,West
889,CUST0112,2026-06-08,Phone,Accessories,758.74,South
890,CUST0046,2026-06-09,Smartwatch,Electronics,47.87,East
891,CUST0188,2026-06-10,Phone,Accessories,657.98,North
892,CUST0134,2026-06-11,Tablet,Electronics,1669.79,West
893,CUST0167,2026-06-12,Laptop,Accessories,397.34,South
894,CUST0070,2026-06-13,Headphones,Accessories,1359.96,East
895,CUST0158,2026-06-14,Tablet,Electronics,1260.84,East
896,CUST0138,2026-06-15,Smartwatch,Electronics,512.67,East
897,CUST0199,2026-06-16,Laptop,Electronics,1393.18,West
898,CUST0124,2026-06-17,Smartwatch,Accessories,701.81,South
899,CUST0120,2026-06-18,Laptop,Accessories,275.28,North
900,CUST0112,2026-06-19,Tablet,Accessories,779.43,South
901,CUST0188,2026-06-20,Laptop,Accessories,1185.57,South
902,CUST0152,2026-06-21,Phone,Electronics,350.7,East
903,CUST0069,2026-06-22,Tablet,Accessories,1651.21,North
904,CUST0083,2026-06-23,Headphones,Accessories,610.44,West
905,CUST0063,2026-06-24,Smartwatch,Accessories,595.84,West
906,CUST0023,2026-06-25,Phone,Electronics,1461.11,East
907,CUST0072,2026-06-26,Headphones,Accessories,1200.81,West
908,CUST0116,2026-06-27,Laptop,Accessories,688.91,South
909,CUST0063,2026-06-28,Phone,Accessories,1778.19,East
910,CUST0193,2026-06-29,Headphones,Electronics,1991.04,North
911,CUST0119,2026-06-30,Tablet,Accessories,698.61,South
912,CUST0146,2026-07-01,Laptop,Electronics,1804.74,North
913,CUST0157,2026-07-02,Headphones,Electronics,731.32,North
914,CUST0172,2026-07-03,Laptop,Electronics,393.08,South
915,CUST0098,2026-07-04,Headphones,Accessories,1897.21,North
916,CUST0087,2026-07-05,Smartwatch,Electronics,1838.05,East
917,CUST0008,2026-07-06,Tablet,Electronics,818.72,East
918,CUST0127,2026-07-07,Phone,Electronics,472.27,South
919,CUST0084,2026-07-08,Headphones,Electronics,1459.79,West
920,CUST0047,2026-07-09,Laptop,Electronics,279.79,North
921,CUST0125,2026-07-10,Tablet,Accessories,1473.47,South
922,CUST0055,2026-07-11,Phone,Accessories,1187.59,North
923,CUST0091,2026-07-12,Laptop,Accessories,354.59,South
924,CUST0067,2026-07-13,Tablet,Electronics,745.85,North
925,CUST0088,2026-07-14,Laptop,Accessories,1308.07,West
926,CUST0072,2026-07-15,Tablet,Electronics,93.98,South
927,CUST0153,2026-07-16,Phone,Electronics,1755.56,East
928,CUST0180,2026-07-17,Phone,Accessories,526.46,West
929,CUST0071,2026-07-18,Laptop,Accessories,1078.77,East
930,CUST0143,2026-07-19,Tablet,Electronics,116.2,West
931,CUST0003,2026-07-20,Headphones,Electronics,1989.47,East
932,CUST0133,2026-07-21,Phone,Accessories,1330.7,West
933,CUST0049,2026-07-22,Headphones,Accessories,1314.06,North
934,CUST0022,2026-07-23,Headphones,Accessories,59.09,East
935,CUST0062,2026-07-24,Smartwatch,Electronics,1385.7,North
936,CUST0185,2026-07-25,Laptop,Electronics,845.22,South
937,CUST0105,2026-07-26,Laptop,Electronics,772.9,North
938,CUST0126,2026-07-27,Laptop,Accessories,1103.62,East
939,CUST0143,2026-07-28,Tablet,Electronics,959.3,West
940,CUST0195,2026-07-29,Phone,Electronics,323.19,North
941,CUST0062,2026-07-30,Phone,Electronics,1396.48,West
942,CUST0177,2026-07-31,Smartwatch,Accessories,1268.02,South
943,CUST0122,2026-08-01,Smartwatch,Accessories,616.21,South
944,CUST0166,2026-08-02,Smartwatch,Electronics,1330.1,East
945,CUST0183,2026-08-03,Headphones,Accessories,1331.72,West
946,CUST0126,2026-08-04,Laptop,Electronics,554.55,North
947,CUST0115,2026-08-05,Tablet,Accessories,1219.16,North
948,CUST0005,2026-08-06,Phone,Accessories,291.58,South
949,CUST0024,2026-08-07,Tablet,Accessories,1664.69,West
950,CUST0076,2026-08-08,Laptop,Accessories,227.73,West
951,CUST0057,2026-08-09,Laptop,Accessories,1443.16,South
952,CUST0104,2026-08-10,Phone,Electronics,253.11,North
953,CUST0178,2026-08-11,Headphones,Accessories,245.74,South
954,CUST0063,2026-08-12,Smartwatch,Accessories,230.4,West
955,CUST0079,2026-08-13,Headphones,Accessories,413.32,North
956,CUST0170,2026-08-14,Laptop,Electronics,415.5,South
957,CUST0149,2026-08-15,Laptop,Accessories,540.73,West
958,CUST0095,2026-08-16,Headphones,Electronics,1055.83,West
959,CUST0122,2026-08-17,Smartwatch,Electronics,419.31,East
960,CUST0142,2026-08-18,Smartwatch,Accessories,1412.8,East
961,CUST0136,2026-08-19,Laptop,Electronics,604.8,South
962,CUST0089,2026-08-20,Smartwatch,Electronics,98.02,North
963,CUST0109,2026-08-21,Smartwatch,Accessories,1002.78,North
964,CUST0191,2026-08-22,Phone,Electronics,431.23,East
965,CUST0141,2026-08-23,Phone,Electronics,1867.59,West
966,CUST0085,2026-08-24,Tablet,Accessories,674.6,East
967,CUST0091,2026-08-25,Headphones,Electronics,25.42,South
968,CUST0180,2026-08-26,Laptop,Accessories,1349.83,East
969,CUST0117,2026-08-27,Smartwatch,Accessories,1815.62,North
970,CUST0070,2026-08-28,Tablet,Electronics,1673.76,South
971,CUST0079,2026-08-29,Phone,Accessories,1344.66,North
972,CUST0065,2026-08-30,Smartwatch,Accessories,315.31,South
973,CUST0060,2026-08-31,Headphones,Electronics,198.36,West
974,CUST0031,2026-09-01,Phone,Accessories,1033.18,East
975,CUST0185,2026-09-02,Laptop,Electronics,1452.66,North
976,CUST0050,2026-09-03,Smartwatch,Electronics,220.56,South
977,CUST0081,2026-09-04,Tablet,Accessories,526.67,East
978,CUST0031,2026-09-05,Laptop,Accessories,477.7,North
979,CUST0191,2026-09-06,Smartwatch,Electronics,1977.56,West
980,CUST0138,2026-09-07,Smartwatch,Electronics,606.12,South
981,CUST0196,2026-09-08,Smartwatch,Accessories,939.27,North
982,CUST0177,2026-09-09,Smartwatch,Accessories,217.62,North
983,CUST0048,2026-09-10,Smartwatch,Electronics,365.91,West
984,CUST0050,2026-09-11,Laptop,Accessories,98.1,South
985,CUST0056,2026-09-12,Headphones,Electronics,595.32,East
986,CUST0190,2026-09-13,Headphones,Accessories,1607.16,North
987,CUST0124,2026-09-14,Laptop,Electronics,639.16,South
988,CUST0071,2026-09-15,Headphones,Electronics,1482.31,South
989,CUST0186,2026-09-16,Tablet,Accessories,208.1,West
990,CUST0151,2026-09-17,Tablet,Accessories,1521.24,North
991,CUST0195,2026-09-18,Laptop,Accessories,110.86,East
992,CUST0135,2026-09-19,Tablet,Accessories,1706.96,North
993,CUST0153,2026-09-20,Laptop,Accessories,1333.44,North
994,CUST0073,2026-09-21,Tablet,Accessories,357.61,East
995,CUST0026,2026-09-22,Phone,Accessories,727.9,South
996,CUST0050,2026-09-23,Laptop,Electronics,886.67,North
997,CUST0076,2026-09-24,Smartwatch,Electronics,1251.18,South
998,CUST0059,2026-09-25,Tablet,Electronics,1759.38,West
999,CUST0093,2026-09-26,Phone,Electronics,204.04,South
